datetime,hour,month,traffic,heating_ban,tec_power,wind_speed,pm25,target_pm25_in_12h
2016-05-27 18:35:40.146302,18,5,0.8791925966148026,True,0.2831646854708927,0.2207120065006951,117.00050021782121,20.543274064563427
2016-05-27 19:35:40.146302,19,5,0.9883089435244625,True,0.3287769811713523,1.3054719556758676,82.05374430080595,5.0
2016-05-27 20:35:40.146302,20,5,0.9234431062163466,True,0.3623012744508418,4.781001917281057,56.706104936414036,37.24232771844551
2016-05-27 21:35:40.146302,21,5,0.7589876987557622,True,0.32559057134234204,1.9685504566650724,52.83706669857713,66.46650405528997
2016-05-27 22:35:40.146302,22,5,0.5826449523757132,True,0.35419659912748147,7.357355024971993,15.078127116147648,49.51328273071661
2016-05-27 23:35:40.146302,23,5,0.2,True,0.2,1.379096354036301,25.65463727142717,39.244328773113985
2016-05-28 00:35:40.146302,0,5,0.4673269228357967,True,0.223567409522528,0.9549969952129955,54.451403401112664,33.94878604077175
2016-05-28 01:35:40.146302,1,5,0.0002151565827184787,True,0.2,2.7802834289648137,21.127567064195674,90.5671107310751
2016-05-28 02:35:40.146302,2,5,0.08716812174059124,True,0.3761514751241991,9.956639105596334,13.135343486692728,51.261149405021406
2016-05-28 03:35:40.146302,3,5,0.09491215492126626,True,0.26343582216012573,8.441240910306853,6.939441378852909,14.698021318415403
2016-05-28 04:35:40.146302,4,5,0.08910032185295774,True,0.2,0.5800081120212108,28.492478690818146,34.26864762804804
2016-05-28 05:35:40.146302,5,5,0.02934362579817465,True,0.2,4.196983595920457,5.1074632361529275,63.5061056505278
2016-05-28 06:35:40.146302,6,5,0.5404722403771135,True,0.38484018775054235,9.414301173912454,20.543274064563427,39.9188863852195
2016-05-28 07:35:40.146302,7,5,0.5755650530747081,True,0.37015426407687246,7.576055696074718,5.0,112.20151801018969
2016-05-28 08:35:40.146302,8,5,0.7286643814878203,True,0.31654761854077557,5.111449393508984,37.24232771844551,28.923962120101923
2016-05-28 09:35:40.146302,9,5,0.8110116393089406,True,0.32768857055002654,1.6320613750493906,66.46650405528997,21.60761823790371
2016-05-28 10:35:40.146302,10,5,0.9323514338340152,True,0.4199814966924907,3.8371293081636626,49.51328273071661,20.128697932390175
2016-05-28 11:35:40.146302,11,5,0.3699697167391145,True,0.209811787218908,1.5597979942493334,39.244328773113985,20.890707227133262
2016-05-28 12:35:40.146302,12,5,0.28615360823462577,True,0.32802663991160225,6.445981637004535,33.94878604077175,18.623356584109683
2016-05-28 13:35:40.146302,13,5,0.6372769153646762,True,0.3009529139929428,0.4292537407827812,90.5671107310751,21.9028457007678
2016-05-28 14:35:40.146302,14,5,0.47104874558460935,True,0.4389863810119188,3.139116576277906,51.261149405021406,9.086052271699902
2016-05-28 15:35:40.146302,15,5,0.6762090067255911,True,0.3448687868315782,7.344443565969103,14.698021318415403,25.191489673918355
2016-05-28 16:35:40.146302,16,5,0.6044176751748869,True,0.3161299528207432,2.9013285306792937,34.26864762804804,5.0
2016-05-28 17:35:40.146302,17,5,1.0,True,0.2981770043552323,3.1010594440991133,63.5061056505278,17.586562224100515
2016-05-28 18:35:40.146302,18,5,0.9074147276151637,True,0.29513455135837846,7.04112564137109,39.9188863852195,31.693402448331746
2016-05-28 19:35:40.146302,19,5,0.8402730377484022,True,0.3251084879740406,0.32241030877126375,112.20151801018969,39.11142918994341
2016-05-28 20:35:40.146302,20,5,1.0,True,0.2366442529557498,4.906184392828196,28.923962120101923,67.87084579647134
2016-05-28 21:35:40.146302,21,5,0.2724513547703878,True,0.4589612273689996,7.744284641221815,21.60761823790371,55.354241148344
2016-05-28 22:35:40.146302,22,5,0.31721715005129614,True,0.2,8.155235588004379,20.128697932390175,48.37409707744381
2016-05-28 23:35:40.146302,23,5,0.5856542813534731,True,0.2,8.482539876981692,20.890707227133262,72.85740811886546
2016-05-29 00:35:40.146302,0,5,0.6791026022417601,True,0.42400035479451825,8.821660924295065,18.623356584109683,32.7161484000126
2016-05-29 01:35:40.146302,1,5,0.16201788324993932,True,0.22266538217817583,4.958553526454965,21.9028457007678,9.69438888413973
2016-05-29 02:35:40.146302,2,5,0.07264093615706943,True,0.34169424320115227,4.172516328271506,9.086052271699902,63.475141084611565
2016-05-29 03:35:40.146302,3,5,0.09222181572820518,True,0.3103046416969055,4.623805575189319,25.191489673918355,62.519884384680836
2016-05-29 04:35:40.146302,4,5,0.15127425819962945,True,0.23149207289816143,5.389840350448006,5.0,40.19541275533571
2016-05-29 05:35:40.146302,5,5,0.052273456721298545,True,0.2,7.351997428648698,17.586562224100515,5.0
2016-05-29 06:35:40.146302,6,5,0.6160653381518097,True,0.3439087719506134,3.9438706963989123,31.693402448331746,79.23476451381832
2016-05-29 07:35:40.146302,7,5,0.5952366525500661,True,0.27430078483423653,1.9416657202185705,39.11142918994341,74.92838922279023
2016-05-29 08:35:40.146302,8,5,0.999104051912205,True,0.20197796127960677,1.779665530265785,67.87084579647134,38.18939315903321
2016-05-29 09:35:40.146302,9,5,0.9494426915479808,True,0.35514696186913364,6.791752564839582,55.354241148344,18.498735066169495
2016-05-29 10:35:40.146302,10,5,0.9831618932669026,True,0.2,1.8398395040393978,48.37409707744381,57.25814047502931
2016-05-29 11:35:40.146302,11,5,0.6017162911125259,True,0.4618386756255579,1.0991702751699217,72.85740811886546,15.230147061904868
2016-05-29 12:35:40.146302,12,5,0.4593424250254263,True,0.2,7.877824507246043,32.7161484000126,18.669247313381433
2016-05-29 13:35:40.146302,13,5,0.47831638408881066,True,0.2,2.970833253545664,9.69438888413973,5.2174759804745054
2016-05-29 14:35:40.146302,14,5,0.48877617746788804,True,0.2897718391174207,0.49878991011321205,63.475141084611565,26.054638085844246
2016-05-29 15:35:40.146302,15,5,0.6406585374891663,True,0.2,1.2249052758182644,62.519884384680836,36.55118693598489
2016-05-29 16:35:40.146302,16,5,0.37542742305713506,True,0.2513408019035172,1.9003792600562786,40.19541275533571,5.0
2016-05-29 17:35:40.146302,17,5,0.8879731139476633,True,0.23895594192436728,7.320909588634691,5.0,51.46903014153656
2016-05-29 18:35:40.146302,18,5,0.8227817165436764,True,0.27645761952431486,0.5241690333943738,79.23476451381832,43.142472815442
2016-05-29 19:35:40.146302,19,5,0.9043081973951547,True,0.396408220589496,5.552248474170272,74.92838922279023,40.25782785499029
2016-05-29 20:35:40.146302,20,5,0.9339798244526083,True,0.3785192046837693,6.236796424327978,38.18939315903321,11.00406771734961
2016-05-29 21:35:40.146302,21,5,0.3362769495745633,True,0.36531560511512207,3.8735219635798055,18.498735066169495,62.092000183051695
2016-05-29 22:35:40.146302,22,5,0.5128425762518162,True,0.5,2.753004890036209,57.25814047502931,27.101520334528644
2016-05-29 23:35:40.146302,23,5,0.5958123920353015,True,0.393587946396523,9.6014351416168,15.230147061904868,35.765723848455494
2016-05-30 00:35:40.146302,0,5,0.5880716562881758,True,0.3923288328268524,6.688579130005163,18.669247313381433,72.00260444629559
2016-05-30 01:35:40.146302,1,5,0.08596957813563172,True,0.37671966570798077,7.90675734045568,5.2174759804745054,6.861562740661041
2016-05-30 02:35:40.146302,2,5,0.08326235946921962,True,0.4563219995590234,4.80327831490579,26.054638085844246,12.271781192557786
2016-05-30 03:35:40.146302,3,5,0.07634947152071192,True,0.24686925658315065,2.4246035088014017,36.55118693598489,5.0
2016-05-30 04:35:40.146302,4,5,0.1582773442338417,True,0.24488181428272854,7.127937351281996,5.0,14.115123310987363
2016-05-30 05:35:40.146302,5,5,0.1090938554847552,True,0.4154363639555303,0.32931319255763425,51.46903014153656,16.919360502737163
2016-05-30 06:35:40.146302,6,5,0.46540499056113444,True,0.3515930230820662,1.7821141105854788,43.142472815442,30.481023276467894
2016-05-30 07:35:40.146302,7,5,0.8,True,0.2934457518015983,7.997087883923709,40.25782785499029,31.47004688207965
2016-05-30 08:35:40.146302,8,5,0.8722086988364368,True,0.37148984700842497,7.721488001202992,11.00406771734961,22.310793990412918
2016-05-30 09:35:40.146302,9,5,0.8276443139234236,True,0.30245585367770855,1.0453106621650399,62.092000183051695,53.1963153369969
2016-05-30 10:35:40.146302,10,5,0.7727360593334438,True,0.43187883078483325,6.372630577244417,27.101520334528644,15.42807609373111
2016-05-30 11:35:40.146302,11,5,0.6030902209621509,True,0.4171656431390223,5.175645087129172,35.765723848455494,51.69911559170781
2016-05-30 12:35:40.146302,12,5,0.2,True,0.5,0.5304168107653451,72.00260444629559,33.225870891875346
2016-05-30 13:35:40.146302,13,5,0.41266679953839175,True,0.2,9.416393858427911,6.861562740661041,33.44029086202593
2016-05-30 14:35:40.146302,14,5,0.4319980796153665,True,0.2,6.1052867177821,12.271781192557786,5.0
2016-05-30 15:35:40.146302,15,5,0.8,True,0.23467309314576332,9.948520815204862,5.0,40.074756013830836
2016-05-30 16:35:40.146302,16,5,0.46343449943889464,True,0.34962905354349166,6.334109364581976,14.115123310987363,11.872122127615476
2016-05-30 17:35:40.146302,17,5,0.7218954596965532,True,0.25391217753507156,7.901455703581233,16.919360502737163,30.883627505651518
2016-05-30 18:35:40.146302,18,5,0.9845520809214716,True,0.3090297639978545,4.380209950568938,30.481023276467894,61.281392206144744
2016-05-30 19:35:40.146302,19,5,0.9711775980105558,True,0.3554966858213207,4.8200239401609135,31.47004688207965,100.89831856497754
2016-05-30 20:35:40.146302,20,5,0.9567529930186479,True,0.2,8.10905934914032,22.310793990412918,23.724850368740082
2016-05-30 21:35:40.146302,21,5,0.5550757966305186,True,0.2,1.2206815503918922,53.1963153369969,34.486461048538544
2016-05-30 22:35:40.146302,22,5,0.4426097921813159,True,0.2,7.675613890162653,15.42807609373111,120.84491320848471
2016-05-30 23:35:40.146302,23,5,0.7143114775796502,True,0.3781154224230619,2.4345109989468003,51.69911559170781,75.70206558419873
2016-05-31 00:35:40.146302,0,5,0.6878853148454621,True,0.2963028132998409,7.0343905634822,33.225870891875346,19.42818310064277
2016-05-31 01:35:40.146302,1,5,0.006685841636347112,True,0.23770301272072497,1.3610640169891508,33.44029086202593,40.7562397885831
2016-05-31 02:35:40.146302,2,5,0.14391886620381117,True,0.24757012496704164,9.018244470251538,5.0,10.659174868462243
2016-05-31 03:35:40.146302,3,5,0.09334933337007653,True,0.32893245790055653,0.8486886921024483,40.074756013830836,48.44076954292342
2016-05-31 04:35:40.146302,4,5,0.05930256412648953,True,0.23763834846877216,0.23786959439608624,11.872122127615476,49.10939303094236
2016-05-31 05:35:40.146302,5,5,0.07544550575838864,True,0.2,2.429936782283182,30.883627505651518,14.875844469036775
2016-05-31 06:35:40.146302,6,5,0.5147260108536759,True,0.24686784622084393,0.36236981625676346,61.281392206144744,79.45758828219115
2016-05-31 07:35:40.146302,7,5,0.7412888858840291,True,0.5,0.3285248108837857,100.89831856497754,55.93766430166337
2016-05-31 08:35:40.146302,8,5,0.8334212991522795,True,0.3937130034254721,7.541241833753219,23.724850368740082,41.6573903984989
2016-05-31 09:35:40.146302,9,5,0.9982852308459107,True,0.28456114210770156,9.882416823764355,34.486461048538544,21.601019215159756
2016-05-31 10:35:40.146302,10,5,0.8564004662794115,True,0.3119536738359811,0.06706899883615614,120.84491320848471,20.691072741380864
2016-05-31 11:35:40.146302,11,5,0.6433388130134464,True,0.32826278255535896,0.33938225047917103,75.70206558419873,22.717873707313544
2016-05-31 12:35:40.146302,12,5,0.41445623721100366,True,0.2378018059373092,9.00095752613742,19.42818310064277,27.97563682410186
2016-05-31 13:35:40.146302,13,5,0.6077192133760764,True,0.2,1.5605041319860313,40.7562397885831,9.971775679576192
2016-05-31 14:35:40.146302,14,5,0.2812892569853938,True,0.42325255878729795,9.345427075622718,10.659174868462243,9.004001964168776
2016-05-31 15:35:40.146302,15,5,0.42524124509575706,True,0.48944692821656693,7.856047804196551,48.44076954292342,5.0
2016-05-31 16:35:40.146302,16,5,0.37616837859832314,True,0.4064094493807329,2.3451633048526634,49.10939303094236,41.758879692636754
2016-05-31 17:35:40.146302,17,5,0.8987686860739826,True,0.2890105939094246,9.444876046907378,14.875844469036775,56.488238909778296
2016-05-31 18:35:40.146302,18,5,0.9322459078033045,True,0.4321008639350224,1.4692287282063476,79.45758828219115,78.95044484230407
2016-05-31 19:35:40.146302,19,5,0.8516552777647125,True,0.26795974886467344,2.1760112652956956,55.93766430166337,75.42525323702634
2016-05-31 20:35:40.146302,20,5,0.8941113711962609,True,0.3577512218794559,8.242659223765187,41.6573903984989,51.43544477311081
2016-05-31 21:35:40.146302,21,5,0.5051189546830326,True,0.37771567490663477,2.916666894434037,21.601019215159756,20.57666900564107
2016-05-31 22:35:40.146302,22,5,0.4307402026935297,True,0.26158924112930454,5.688606112181114,20.691072741380864,39.45166503971414
2016-05-31 23:35:40.146302,23,5,0.6457173413296798,True,0.3332727740961453,7.29820161098227,22.717873707313544,42.728704127077265
2016-06-01 00:35:40.146302,0,6,0.4415115998974033,True,0.3012054302046231,6.923935639517669,27.97563682410186,57.25537694929996
2016-06-01 01:35:40.146302,1,6,0.03565652821017713,True,0.2,5.6950873761164225,9.971775679576192,13.000831372388006
2016-06-01 02:35:40.146302,2,6,0.02523135108802159,True,0.2956093429551616,5.7391072353695405,9.004001964168776,26.161064775563098
2016-06-01 03:35:40.146302,3,6,0.15295399050091102,True,0.47112474704599755,9.704157025042235,5.0,41.363673497192494
2016-06-01 04:35:40.146302,4,6,0.07494024120669669,True,0.3230921668536038,0.05876794323862233,41.758879692636754,34.64946260785636
2016-06-01 05:35:40.146302,5,6,0.07580371560931695,True,0.327849789213359,0.37103465830178206,56.488238909778296,30.418780752637325
2016-06-01 06:35:40.146302,6,6,0.6115991676465049,True,0.2776468430289004,0.4534013016974425,78.95044484230407,97.39617771093475
2016-06-01 07:35:40.146302,7,6,0.5594439452871398,True,0.3122487308845639,0.4830229959959531,75.42525323702634,67.49226489651112
2016-06-01 08:35:40.146302,8,6,0.911114036271073,True,0.38727518149676754,3.4550022381161147,51.43544477311081,18.701506829903664
2016-06-01 09:35:40.146302,9,6,0.8179597535095335,True,0.27937717984214017,9.388059071621736,20.57666900564107,12.213527461003316
2016-06-01 10:35:40.146302,10,6,0.9224103023303571,True,0.35737611752412884,6.730349500613984,39.45166503971414,21.133572596630685
2016-06-01 11:35:40.146302,11,6,0.4182327861022433,True,0.44645720662414257,4.262290246676546,42.728704127077265,24.42787370802754
2016-06-01 12:35:40.146302,12,6,0.620972067487616,True,0.29513004774403945,3.7077272842347817,57.25537694929996,21.83572498561754
2016-06-01 13:35:40.146302,13,6,0.3965552217598068,True,0.268214724363727,7.985618748577408,13.000831372388006,18.778857608946197
2016-06-01 14:35:40.146302,14,6,0.5102803264699939,True,0.23704832203410137,7.763132065091786,26.161064775563098,20.05465071494578
2016-06-01 15:35:40.146302,15,6,0.4876542667137448,True,0.2,2.429500412083929,41.363673497192494,39.64424783855287
2016-06-01 16:35:40.146302,16,6,0.4974606372776129,True,0.3111860162126305,3.28152271079989,34.64946260785636,36.27313716862032
2016-06-01 17:35:40.146302,17,6,0.8609245823675024,True,0.36651371700789687,6.157429885698447,30.418780752637325,9.793801170847676
2016-06-01 18:35:40.146302,18,6,0.8150609498803629,True,0.2368721384904716,0.3662731593229762,97.39617771093475,48.94378073998019
2016-06-01 19:35:40.146302,19,6,1.0,True,0.3226913141614469,1.2921194994252128,67.49226489651112,93.55321706367526
2016-06-01 20:35:40.146302,20,6,0.9661430028580362,True,0.2847611886645603,7.870596317458789,18.701506829903664,36.854873632370484
2016-06-01 21:35:40.146302,21,6,0.3002920190763797,True,0.2684182953340135,6.617744010683665,12.213527461003316,75.02867383402936
2016-06-01 22:35:40.146302,22,6,0.4038426524859346,True,0.33838166526078545,6.429320158925794,21.133572596630685,45.51835228813276
2016-06-01 23:35:40.146302,23,6,0.26914057387151213,True,0.2,5.725268421451872,24.42787370802754,39.898745485904165
2016-06-02 00:35:40.146302,0,6,0.3260711345500006,True,0.2664143936686362,8.992210886675963,21.83572498561754,22.393347663248836
2016-06-02 01:35:40.146302,1,6,0.11261725549140852,True,0.2836029393355384,3.220623082691161,18.778857608946197,35.04345332393179
2016-06-02 02:35:40.146302,2,6,0.09639970181498285,True,0.2,6.486636187500067,20.05465071494578,17.591817224607645
2016-06-02 03:35:40.146302,3,6,0.020993916055619982,True,0.2863807445590639,0.4930829098227085,39.64424783855287,22.704895074737028
2016-06-02 04:35:40.146302,4,6,0.09859791998532592,True,0.31851917411071273,4.368140509070147,36.27313716862032,97.46452435299122
2016-06-02 05:35:40.146302,5,6,0.07641147448033449,True,0.2,6.65077589489666,9.793801170847676,55.11346913201909
2016-06-02 06:35:40.146302,6,6,0.5968841318527991,True,0.3113821832475523,2.124814373459596,48.94378073998019,30.675518473374588
2016-06-02 07:35:40.146302,7,6,0.6968972228322099,True,0.27975968541943463,0.13268781643939964,93.55321706367526,20.997721945280457
2016-06-02 08:35:40.146302,8,6,0.8647056631346866,True,0.2945802248612092,5.804742766959724,36.854873632370484,31.71791538763189
2016-06-02 09:35:40.146302,9,6,0.9958385361204596,True,0.2538107417292246,1.9949247819754257,75.02867383402936,5.0
2016-06-02 10:35:40.146302,10,6,0.9505264077845293,True,0.39155975261110093,5.991683126346818,45.51835228813276,12.67365375518709
2016-06-02 11:35:40.146302,11,6,0.5836347117022158,True,0.2,3.355723348574805,39.898745485904165,15.625525791732379
2016-06-02 12:35:40.146302,12,6,0.715413417965707,True,0.22112090271860746,8.928684376064528,22.393347663248836,28.878398357355405
2016-06-02 13:35:40.146302,13,6,0.5590755116441002,True,0.20076551652156938,4.870817152714675,35.04345332393179,5.0
2016-06-02 14:35:40.146302,14,6,0.5505057025548626,True,0.29261391305007395,3.6270857831979164,17.591817224607645,15.1563546663048
2016-06-02 15:35:40.146302,15,6,0.5849971191337349,True,0.4365350825639567,3.2125949366659046,22.704895074737028,23.561523935773856
2016-06-02 16:35:40.146302,16,6,0.5642199288698185,True,0.2785423741964983,0.0015344884734169728,97.46452435299122,11.37536161448523
2016-06-02 17:35:40.146302,17,6,0.9807923546380354,True,0.40646628983360467,2.3712879021648323,55.11346913201909,5.0
2016-06-02 18:35:40.146302,18,6,0.9633109268774299,True,0.45661632537464975,4.409407100303586,30.675518473374588,42.7044699395685
2016-06-02 19:35:40.146302,19,6,0.7079461291332392,True,0.22835463555164004,4.646076708282544,20.997721945280457,18.751193940697902
2016-06-02 20:35:40.146302,20,6,0.8340497699954038,True,0.40751903221683794,5.10156700738004,31.71791538763189,36.35239508448652
2016-06-02 21:35:40.146302,21,6,0.49754226426892245,True,0.21398623137951195,9.946545459339967,5.0,31.345152402270298
2016-06-02 22:35:40.146302,22,6,0.35435318984606085,True,0.3557777629745643,8.145506957546162,12.67365375518709,33.32658007804895
2016-06-02 23:35:40.146302,23,6,0.48929081154776016,True,0.2,6.3606667713024665,15.625525791732379,19.789910365718967
2016-06-03 00:35:40.146302,0,6,0.4793218208495465,True,0.41789901986814626,7.2791822071744425,28.878398357355405,29.643353818373047
2016-06-03 01:35:40.146302,1,6,0.0,True,0.24284938351220967,4.44895386720167,5.0,45.02926243567566
2016-06-03 02:35:40.146302,2,6,0.15321487764069913,True,0.327923634448509,7.0513291138449175,15.1563546663048,18.578932349002763
2016-06-03 03:35:40.146302,3,6,0.17725314953675453,True,0.2,2.114450393641069,23.561523935773856,15.658002099827128
2016-06-03 04:35:40.146302,4,6,0.1687696735442858,True,0.32741295904413864,6.333830444182365,11.37536161448523,106.49534037482988
2016-06-03 05:35:40.146302,5,6,0.08816724109058668,True,0.24422900470230402,7.379417287151777,5.0,82.70343139631065
2016-06-03 06:35:40.146302,6,6,0.6100575258130179,True,0.5,3.390748939052882,42.7044699395685,7.066853848251256
2016-06-03 07:35:40.146302,7,6,0.3585321673136228,True,0.3092501019232504,5.800941775854285,18.751193940697902,77.3433237428942
2016-06-03 08:35:40.146302,8,6,1.0,True,0.3694732248182765,9.697569967893685,36.35239508448652,62.860333239774434
2016-06-03 09:35:40.146302,9,6,0.8961060352472582,True,0.2024457048438379,5.3290510862561185,31.345152402270298,73.31853526799827
2016-06-03 10:35:40.146302,10,6,0.796960530360469,True,0.5,5.713231703827265,33.32658007804895,20.17377366846464
2016-06-03 11:35:40.146302,11,6,0.4266756605299524,True,0.2898385603380413,5.156306089076534,19.789910365718967,28.782672641372987
2016-06-03 12:35:40.146302,12,6,0.8,True,0.3986206914305223,5.502591436352083,29.643353818373047,62.66853359864153
2016-06-03 13:35:40.146302,13,6,0.5051947855300256,True,0.2,0.6845106665257306,45.02926243567566,21.696441058551002
2016-06-03 14:35:40.146302,14,6,0.5037358635145793,True,0.5,7.237264632085379,18.578932349002763,14.168307479341102
2016-06-03 15:35:40.146302,15,6,0.317900487442331,True,0.25561539362151564,5.595351702928664,15.658002099827128,54.76374607421458
2016-06-03 16:35:40.146302,16,6,0.552974872933792,True,0.40692290115051843,0.39798874897644776,106.49534037482988,12.43324558782865
2016-06-03 17:35:40.146302,17,6,0.8443425942233583,True,0.22230719776275912,0.58299324661099,82.70343139631065,27.585100528127164
2016-06-03 18:35:40.146302,18,6,0.8864383272499875,True,0.2,9.759249546266842,7.066853848251256,33.31402814531029
2016-06-03 19:35:40.146302,19,6,0.9850207963647853,True,0.2688552804918158,1.745659663052973,77.3433237428942,32.423840918251074
2016-06-03 20:35:40.146302,20,6,1.0,True,0.21505291355136597,2.2481201943971465,62.860333239774434,17.317593193747552
2016-06-03 21:35:40.146302,21,6,0.5341849753319581,True,0.3729604046089653,0.8029591934115821,73.31853526799827,49.947298330988346
2016-06-03 22:35:40.146302,22,6,0.22387288205332245,True,0.2,5.3318852920039035,20.17377366846464,20.520209558121156
2016-06-03 23:35:40.146302,23,6,0.7997574660408346,True,0.2,6.4206827167192335,28.782672641372987,10.879898522283787
2016-06-04 00:35:40.146302,0,6,0.7126155701224732,True,0.3898894009564581,2.9646105293134584,62.66853359864153,16.223539849240844
2016-06-04 01:35:40.146302,1,6,0.04786424286972864,True,0.2,1.5627671654564046,21.696441058551002,63.32523704839606
2016-06-04 02:35:40.146302,2,6,0.10473077969273607,True,0.5,9.878177652401881,14.168307479341102,27.081344486880035
2016-06-04 03:35:40.146302,3,6,0.032456308734496286,True,0.21508999992831535,0.08583331527877158,54.76374607421458,13.379694174390968
2016-06-04 04:35:40.146302,4,6,0.09538668713954174,True,0.2,3.179446785953728,12.43324558782865,20.81197063038047
2016-06-04 05:35:40.146302,5,6,0.0511904490192385,True,0.2,5.365217725497866,27.585100528127164,36.176200718558505
2016-06-04 06:35:40.146302,6,6,0.5877407754846644,True,0.2,5.161881704362496,33.31402814531029,28.959904458351595
